,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,year
46,0.382,0.727,9,-6.677,0,0.0861,0.729,0.0,0.196,0.826,207.265,audio_features,5i0urffBRKl09GSX2Jhdeh,spotify:track:5i0urffBRKl09GSX2Jhdeh,https://api.spotify.com/v1/tracks/5i0urffBRKl09GSX2Jhdeh,https://api.spotify.com/v1/audio-analysis/5i0urffBRKl09GSX2Jhdeh,249733,4,Could It Be I'm Falling in Love,1973
47,0.688,0.477,0,-11.945,1,0.029,0.38,4.93e-05,0.0864,0.897,132.071,audio_features,1BvJmtaXsqtH438BcDPeBb,spotify:track:1BvJmtaXsqtH438BcDPeBb,https://api.spotify.com/v1/tracks/1BvJmtaXsqtH438BcDPeBb,https://api.spotify.com/v1/audio-analysis/1BvJmtaXsqtH438BcDPeBb,234667,4,Daniel,1973
48,0.595,0.379,10,-12.058,0,0.0454,0.271,2.81e-05,0.1,0.448,92.006,audio_features,7MF7QAodbGzNYav5ZfIhAY,spotify:track:7MF7QAodbGzNYav5ZfIhAY,https://api.spotify.com/v1/tracks/7MF7QAodbGzNYav5ZfIhAY,https://api.spotify.com/v1/audio-analysis/7MF7QAodbGzNYav5ZfIhAY,279333,4,Midnight Train to Georgia,1973
49,0.632,0.586,0,-11.333,1,0.0284,0.0983,0.581,0.0535,0.89,114.243,audio_features,5SAUIWdZ04OxYfJFDchC7S,spotify:track:5SAUIWdZ04OxYfJFDchC7S,https://api.spotify.com/v1/tracks/5SAUIWdZ04OxYfJFDchC7S,https://api.spotify.com/v1/audio-analysis/5SAUIWdZ04OxYfJFDchC7S,342173,4,Smoke on the Water,1973
50,0.633,0.843,9,-5.635,1,0.0358,0.217,0.0,0.0738,0.932,131.465,audio_features,6aQDVQZ2nkfzxofjA2sP0L,spotify:track:6aQDVQZ2nkfzxofjA2sP0L,https://api.spotify.com/v1/tracks/6aQDVQZ2nkfzxofjA2sP0L,https://api.spotify.com/v1/audio-analysis/6aQDVQZ2nkfzxofjA2sP0L,186493,4,The Cover of the Rolling Stone,1973
51,0.329,0.98,1,-3.563,1,0.0907,0.000658,0.000121,0.196,0.542,195.165,audio_features,3wuJOi4N0Dd0QtBW0wZUwJ,spotify:track:3wuJOi4N0Dd0QtBW0wZUwJ,https://api.spotify.com/v1/tracks/3wuJOi4N0Dd0QtBW0wZUwJ,https://api.spotify.com/v1/audio-analysis/3wuJOi4N0Dd0QtBW0wZUwJ,195120,4,Behind Closed Doors,1973
52,0.545,0.816,0,-7.37,1,0.0343,0.0471,1.18e-05,0.163,0.962,146.211,audio_features,6rxUq1D3nrvJnipbtb1oMG,spotify:track:6rxUq1D3nrvJnipbtb1oMG,https://api.spotify.com/v1/tracks/6rxUq1D3nrvJnipbtb1oMG,https://api.spotify.com/v1/audio-analysis/6rxUq1D3nrvJnipbtb1oMG,167277,4,Your Mama Don't Dance,1973
53,0.375,0.878,0,-6.099,1,0.0649,0.00946,0.0091,0.279,0.667,159.833,audio_features,3hfqqSWS52Vucr4S0mLqUN,spotify:track:3hfqqSWS52Vucr4S0mLqUN,https://api.spotify.com/v1/tracks/3hfqqSWS52Vucr4S0mLqUN,https://api.spotify.com/v1/audio-analysis/3hfqqSWS52Vucr4S0mLqUN,254933,4,Feelin' Stronger Every Day,1973
54,0.849,0.843,9,-7.154,0,0.105,0.209,0.00292,0.0309,0.963,141.926,audio_features,1c0ShGrrj3m04rrOWrWFEH,spotify:track:1c0ShGrrj3m04rrOWrWFEH,https://api.spotify.com/v1/tracks/1c0ShGrrj3m04rrOWrWFEH,https://api.spotify.com/v1/audio-analysis/1c0ShGrrj3m04rrOWrWFEH,227720,4,The Cisco Kid,1973
55,0.262,0.777,11,-8.671,1,0.0632,0.0109,0.113,0.12,0.264,152.5,audio_features,0rFWuqFgHAfuzE8uSB9TWR,spotify:track:0rFWuqFgHAfuzE8uSB9TWR,https://api.spotify.com/v1/tracks/0rFWuqFgHAfuzE8uSB9TWR,https://api.spotify.com/v1/audio-analysis/0rFWuqFgHAfuzE8uSB9TWR,182733,4,Live and Let Die,1973
56,0.37,0.587,0,-7.111,1,0.0318,0.603,5.82e-06,0.12,0.598,151.152,audio_features,01LVB9f8ev89TwZiPDn0OC,spotify:track:01LVB9f8ev89TwZiPDn0OC,https://api.spotify.com/v1/tracks/01LVB9f8ev89TwZiPDn0OC,https://api.spotify.com/v1/audio-analysis/01LVB9f8ev89TwZiPDn0OC,209120,4,"Oh, Babe, What Would You Say?",1973
57,0.635,0.46,5,-9.65,0,0.0372,0.711,0.00756,0.0856,0.568,96.152,audio_features,7mNLQa2OeCbFtA9oEn9Zg5,spotify:track:7mNLQa2OeCbFtA9oEn9Zg5,https://api.spotify.com/v1/tracks/7mNLQa2OeCbFtA9oEn9Zg5,https://api.spotify.com/v1/audio-analysis/7mNLQa2OeCbFtA9oEn9Zg5,307240,4,I Believe in You (You Believe in Me),1973
58,0.664,0.649,6,-5.946,1,0.0252,0.00761,1.01e-05,0.179,0.68,113.087,audio_features,12BjylmI6NS7ydikIzbuD0,spotify:track:12BjylmI6NS7ydikIzbuD0,https://api.spotify.com/v1/tracks/12BjylmI6NS7ydikIzbuD0,https://api.spotify.com/v1/audio-analysis/12BjylmI6NS7ydikIzbuD0,158226,4,Sing,1973
59,0.562,0.592,2,-9.694,0,0.0393,0.33,1.25e-05,0.0882,0.869,99.05,audio_features,6q8NBpF6twALMb86FBpLgQ,spotify:track:6q8NBpF6twALMb86FBpLgQ,https://api.spotify.com/v1/tracks/6q8NBpF6twALMb86FBpLgQ,https://api.spotify.com/v1/audio-analysis/6q8NBpF6twALMb86FBpLgQ,187773,4,Ain't No Woman (Like the One I've Got),1973
60,0.417,0.484,9,-8.781,1,0.0791,0.409,0.959,0.0663,0.501,149.79,audio_features,4xxn8GDqs7RUwgZTNznXNp,spotify:track:4xxn8GDqs7RUwgZTNznXNp,https://api.spotify.com/v1/tracks/4xxn8GDqs7RUwgZTNznXNp,https://api.spotify.com/v1/audio-analysis/4xxn8GDqs7RUwgZTNznXNp,194880,4,Dueling Banjos,1973
61,0.716,0.85,8,-9.949,1,0.0426,0.0631,0.00133,0.189,0.821,125.474,audio_features,0dMd4rilfd6gPbXaLpNYhu,spotify:track:0dMd4rilfd6gPbXaLpNYhu,https://api.spotify.com/v1/tracks/0dMd4rilfd6gPbXaLpNYhu,https://api.spotify.com/v1/audio-analysis/0dMd4rilfd6gPbXaLpNYhu,222600,4,Higher Ground,1973
62,0.802,0.621,5,-7.932,0,0.0377,0.0975,0.0256,0.0627,0.81,95.906,audio_features,6YR2MkzMhojHBmW1TbXtZO,spotify:track:6YR2MkzMhojHBmW1TbXtZO,https://api.spotify.com/v1/tracks/6YR2MkzMhojHBmW1TbXtZO,https://api.spotify.com/v1/audio-analysis/6YR2MkzMhojHBmW1TbXtZO,242093,4,Here I Am (Come and Take Me),1973
63,0.673,0.842,3,-4.627,1,0.0366,0.06,0.000257,0.178,0.898,125.57,audio_features,09qzRI951OVkXGCc33gzcT,spotify:track:09qzRI951OVkXGCc33gzcT,https://api.spotify.com/v1/tracks/09qzRI951OVkXGCc33gzcT,https://api.spotify.com/v1/audio-analysis/09qzRI951OVkXGCc33gzcT,208107,4,My Maria,1973
64,0.784,0.708,2,-9.141,1,0.11,0.457,7.5e-05,0.0913,0.748,120.11,audio_features,4XsH9zBWPOCdXoH9ZDdS8r,spotify:track:4XsH9zBWPOCdXoH9ZDdS8r,https://api.spotify.com/v1/tracks/4XsH9zBWPOCdXoH9ZDdS8r,https://api.spotify.com/v1/audio-analysis/4XsH9zBWPOCdXoH9ZDdS8r,233600,4,Superfly,1973
65,0.556,0.451,3,-10.504,1,0.348,0.827,0.0,0.152,0.11,75.654,audio_features,3G834kaE2HDOXXjz3H6ctj,spotify:track:3G834kaE2HDOXXjz3H6ctj,https://api.spotify.com/v1/tracks/3G834kaE2HDOXXjz3H6ctj,https://api.spotify.com/v1/audio-analysis/3G834kaE2HDOXXjz3H6ctj,154226,4,Last Song,1973
66,0.877,0.56,7,-8.529,1,0.0621,0.156,0.000139,0.0535,0.969,110.86,audio_features,2je56j0xuoTi1gYkLLMlJU,spotify:track:2je56j0xuoTi1gYkLLMlJU,https://api.spotify.com/v1/tracks/2je56j0xuoTi1gYkLLMlJU,https://api.spotify.com/v1/audio-analysis/2je56j0xuoTi1gYkLLMlJU,211680,4,Get Down,1973
67,0.494,0.54,2,-17.34,1,0.0348,0.154,0.0,0.0878,0.723,134.976,audio_features,1x1XQqhBViz4opcpwc7FVs,spotify:track:1x1XQqhBViz4opcpwc7FVs,https://api.spotify.com/v1/tracks/1x1XQqhBViz4opcpwc7FVs,https://api.spotify.com/v1/audio-analysis/1x1XQqhBViz4opcpwc7FVs,277468,4,Reelin' in the Years,1973
68,0.893,0.521,1,-11.001,1,0.399,0.0966,0.0,0.0866,0.667,84.017,audio_features,38cRnS4km9PbCBy6bzu5ey,spotify:track:38cRnS4km9PbCBy6bzu5ey,https://api.spotify.com/v1/tracks/38cRnS4km9PbCBy6bzu5ey,https://api.spotify.com/v1/audio-analysis/38cRnS4km9PbCBy6bzu5ey,114293,4,Hocus Pocus,1973
69,0.254,0.38,4,-13.806,1,0.0337,0.672,0.0,0.379,0.408,168.496,audio_features,3wM6RTAnF7IQpMFd7b9ZcL,spotify:track:3wM6RTAnF7IQpMFd7b9ZcL,https://api.spotify.com/v1/tracks/3wM6RTAnF7IQpMFd7b9ZcL,https://api.spotify.com/v1/audio-analysis/3wM6RTAnF7IQpMFd7b9ZcL,233533,4,Yesterday Once More,1973
70,0.64,0.479,7,-11.55,1,0.467,0.881,0.000171,0.0973,0.79,166.868,audio_features,3axPhcbhVDOA9MnhkUrFcE,spotify:track:3axPhcbhVDOA9MnhkUrFcE,https://api.spotify.com/v1/tracks/3axPhcbhVDOA9MnhkUrFcE,https://api.spotify.com/v1/audio-analysis/3axPhcbhVDOA9MnhkUrFcE,161933,4,Boogie Woogie Bugle Boy,1973
71,0.335,0.00532,1,-31.646,1,0.0376,0.994,0.912,0.0621,0.0397,65.832,audio_features,5u5aVJKjSMJr4zesMPz7bL,spotify:track:5u5aVJKjSMJr4zesMPz7bL,https://api.spotify.com/v1/tracks/5u5aVJKjSMJr4zesMPz7bL,https://api.spotify.com/v1/audio-analysis/5u5aVJKjSMJr4zesMPz7bL,268000,4,Clair,1973
72,0.806,0.64,11,-7.398,0,0.317,0.0864,0.0,0.201,0.716,160.054,audio_features,5gAwpwuchaCGnJLlBMGBzp,spotify:track:5gAwpwuchaCGnJLlBMGBzp,https://api.spotify.com/v1/tracks/5gAwpwuchaCGnJLlBMGBzp,https://api.spotify.com/v1/audio-analysis/5gAwpwuchaCGnJLlBMGBzp,213206,4,Do It Again,1973
73,0.592,0.705,1,-10.276,0,0.0287,0.0291,1.97e-05,0.0456,0.902,135.754,audio_features,3f0U5NaD1bCk8nmKpn2ZJY,spotify:track:3f0U5NaD1bCk8nmKpn2ZJY,https://api.spotify.com/v1/tracks/3f0U5NaD1bCk8nmKpn2ZJY,https://api.spotify.com/v1/audio-analysis/3f0U5NaD1bCk8nmKpn2ZJY,215400,4,Kodachrome,1973
74,0.87,0.455,7,-15.31,0,0.0342,0.575,0.648,0.051,0.961,105.658,audio_features,722E6CPY8biq4sUnf40u6Y,spotify:track:722E6CPY8biq4sUnf40u6Y,https://api.spotify.com/v1/tracks/722E6CPY8biq4sUnf40u6Y,https://api.spotify.com/v1/audio-analysis/722E6CPY8biq4sUnf40u6Y,277973,4,Why Can't We Live Together,1973
75,0.366,0.889,9,-2.408,1,0.0314,6.72e-05,0.000797,0.444,0.916,181.743,audio_features,1jvzmNw7sVTSDnprPuEi0D,spotify:track:1jvzmNw7sVTSDnprPuEi0D,https://api.spotify.com/v1/tracks/1jvzmNw7sVTSDnprPuEi0D,https://api.spotify.com/v1/audio-analysis/1jvzmNw7sVTSDnprPuEi0D,115707,4,Do You Wanna Dance?,1973
76,0.645,0.639,10,-6.452,1,0.0342,0.568,4.34e-05,0.326,0.72,95.254,audio_features,55iDwZfpaU7ytsadT7BDVE,spotify:track:55iDwZfpaU7ytsadT7BDVE,https://api.spotify.com/v1/tracks/55iDwZfpaU7ytsadT7BDVE,https://api.spotify.com/v1/audio-analysis/55iDwZfpaU7ytsadT7BDVE,217240,4,So Very Hard to Go,1973
77,0.701,0.664,0,-14.96,1,0.031,0.271,0.00424,0.191,0.981,115.182,audio_features,20OVbaIrsu70Qab39PsE3X,spotify:track:20OVbaIrsu70Qab39PsE3X,https://api.spotify.com/v1/tracks/20OVbaIrsu70Qab39PsE3X,https://api.spotify.com/v1/audio-analysis/20OVbaIrsu70Qab39PsE3X,153880,4,Rockin' Pneumonia and the Boogie Woogie Flu,1973
78,0.349,0.692,1,-11.691,1,0.0338,0.462,0.00266,0.197,0.952,179.396,audio_features,5cfYurP1XKldMBtvBBJiTs,spotify:track:5cfYurP1XKldMBtvBBJiTs,https://api.spotify.com/v1/tracks/5cfYurP1XKldMBtvBBJiTs,https://api.spotify.com/v1/audio-analysis/5cfYurP1XKldMBtvBBJiTs,288507,4,Ramblin' Man,1973
79,0.781,0.726,0,-4.213,1,0.0836,0.0299,0.0,0.093,0.436,139.988,audio_features,26UxwWl9xCb83OynXELJcL,spotify:track:26UxwWl9xCb83OynXELJcL,https://api.spotify.com/v1/tracks/26UxwWl9xCb83OynXELJcL,https://api.spotify.com/v1/audio-analysis/26UxwWl9xCb83OynXELJcL,181714,4,Masterpiece,1973
80,0.568,0.634,4,-12.336,1,0.0282,0.494,0.00281,0.252,0.866,142.686,audio_features,40h65HAR8COEoqkMwUUQHu,spotify:track:40h65HAR8COEoqkMwUUQHu,https://api.spotify.com/v1/tracks/40h65HAR8COEoqkMwUUQHu,https://api.spotify.com/v1/audio-analysis/40h65HAR8COEoqkMwUUQHu,257963,4,Peaceful,1973
81,0.608,0.428,1,-11.625,1,0.109,0.263,0.0,0.093,0.881,176.735,audio_features,3LV2CK8sJiYjg1bV1aHQop,spotify:track:3LV2CK8sJiYjg1bV1aHQop,https://api.spotify.com/v1/tracks/3LV2CK8sJiYjg1bV1aHQop,https://api.spotify.com/v1/audio-analysis/3LV2CK8sJiYjg1bV1aHQop,214146,4,One of a Kind (Love Affair),1973
82,0.541,0.249,2,-13.125,1,0.0339,0.813,5.59e-05,0.159,0.437,96.802,audio_features,27145diX1C7BE6m6FzONqb,spotify:track:27145diX1C7BE6m6FzONqb,https://api.spotify.com/v1/tracks/27145diX1C7BE6m6FzONqb,https://api.spotify.com/v1/audio-analysis/27145diX1C7BE6m6FzONqb,166360,3,Funny Face,1973
83,0.633,0.644,2,-9.923,0,0.0914,0.0803,0.000246,0.0356,0.949,86.115,audio_features,4UDgg6XL6hRkR7naHh6kze,spotify:track:4UDgg6XL6hRkR7naHh6kze,https://api.spotify.com/v1/tracks/4UDgg6XL6hRkR7naHh6kze,https://api.spotify.com/v1/audio-analysis/4UDgg6XL6hRkR7naHh6kze,161024,4,Funky Worm,1973
84,0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,audio_features,1GcVa4jFySlun4jLSuMhiq,spotify:track:1GcVa4jFySlun4jLSuMhiq,https://api.spotify.com/v1/tracks/1GcVa4jFySlun4jLSuMhiq,https://api.spotify.com/v1/audio-analysis/1GcVa4jFySlun4jLSuMhiq,272000,4,Angie,1973
85,0.504,0.298,7,-10.719,1,0.0345,0.725,0.0,0.0693,0.884,164.084,audio_features,5gbm0aNo7eXNuOEkQi5m9B,spotify:track:5gbm0aNo7eXNuOEkQi5m9B,https://api.spotify.com/v1/tracks/5gbm0aNo7eXNuOEkQi5m9B,https://api.spotify.com/v1/audio-analysis/5gbm0aNo7eXNuOEkQi5m9B,174867,4,Jambalaya (On the Bayou),1973
86,0.513,0.347,1,-13.506,1,0.029,0.273,0.0417,0.0805,0.52,78.811,audio_features,5mXxGgaqcH9KNf5K0OKd5W,spotify:track:5mXxGgaqcH9KNf5K0OKd5W,https://api.spotify.com/v1/tracks/5mXxGgaqcH9KNf5K0OKd5W,https://api.spotify.com/v1/audio-analysis/5mXxGgaqcH9KNf5K0OKd5W,217907,4,Don't Expect Me to Be Your Friend,1973
87,0.583,0.301,4,-10.598,1,0.0243,0.883,0.0,0.334,0.337,79.364,audio_features,5Vgx4jtn7Xf7KEIogHIcCZ,spotify:track:5Vgx4jtn7Xf7KEIogHIcCZ,https://api.spotify.com/v1/tracks/5Vgx4jtn7Xf7KEIogHIcCZ,https://api.spotify.com/v1/audio-analysis/5Vgx4jtn7Xf7KEIogHIcCZ,239840,3,Break Up to Make Up,1973
88,0.358,0.336,0,-15.076,1,0.0376,0.587,0.00125,0.157,0.574,177.049,audio_features,2jmFVHjwsNH0vKWO6wcCsg,spotify:track:2jmFVHjwsNH0vKWO6wcCsg,https://api.spotify.com/v1/tracks/2jmFVHjwsNH0vKWO6wcCsg,https://api.spotify.com/v1/audio-analysis/2jmFVHjwsNH0vKWO6wcCsg,169333,3,Daisy a Day,1973
89,0.261,0.365,0,-12.878,1,0.0394,0.94,0.875,0.883,0.0321,74.583,audio_features,5WdESORpZ0lpA5eFRiluJr,spotify:track:5WdESORpZ0lpA5eFRiluJr,https://api.spotify.com/v1/tracks/5WdESORpZ0lpA5eFRiluJr,https://api.spotify.com/v1/audio-analysis/5WdESORpZ0lpA5eFRiluJr,80080,4,Also Sprach Zarathustra (2001),1973
90,0.76,0.462,9,-11.003,1,0.103,0.621,0.32,0.0758,0.905,146.655,audio_features,3sqZDdEO5viqNqMCNem5m5,spotify:track:3sqZDdEO5viqNqMCNem5m5,https://api.spotify.com/v1/tracks/3sqZDdEO5viqNqMCNem5m5,https://api.spotify.com/v1/audio-analysis/3sqZDdEO5viqNqMCNem5m5,332400,4,Stir It Up,1973
91,0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.224,0.344,71.994,audio_features,2HbKqm4o0w5wEeEFXm2sD4,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,https://api.spotify.com/v1/tracks/2HbKqm4o0w5wEeEFXm2sD4,https://api.spotify.com/v1/audio-analysis/2HbKqm4o0w5wEeEFXm2sD4,386907,4,Money,1973
92,0.523,0.688,9,-8.442,0,0.0557,0.00511,0.195,0.259,0.778,126.921,audio_features,5d8RneNSRVKapS8sD8qISf,spotify:track:5d8RneNSRVKapS8sD8qISf,https://api.spotify.com/v1/tracks/5d8RneNSRVKapS8sD8qISf,https://api.spotify.com/v1/audio-analysis/5d8RneNSRVKapS8sD8qISf,323627,4,Gypsy Man,1973
93,0.682,0.404,6,-12.51,0,0.0493,0.0367,0.000117,0.144,0.401,91.582,audio_features,0IJPyHBTbGSMPDZHIMYDOF,spotify:track:0IJPyHBTbGSMPDZHIMYDOF,https://api.spotify.com/v1/tracks/0IJPyHBTbGSMPDZHIMYDOF,https://api.spotify.com/v1/audio-analysis/0IJPyHBTbGSMPDZHIMYDOF,244360,4,The World Is a Ghetto,1973
94,0.745,0.544,7,-14.06,1,0.21,0.0239,0.000524,0.0901,0.84,88.383,audio_features,7FpGAivMuzzBcnOlHZnouD,spotify:track:7FpGAivMuzzBcnOlHZnouD,https://api.spotify.com/v1/tracks/7FpGAivMuzzBcnOlHZnouD,https://api.spotify.com/v1/audio-analysis/7FpGAivMuzzBcnOlHZnouD,362733,4,Yes We Can Can,1973
95,0.674,0.686,2,-11.927,1,0.0597,0.29,0.00322,0.189,0.814,124.204,audio_features,4DhbiXEuV7JxSR0wuqetTa,spotify:track:4DhbiXEuV7JxSR0wuqetTa,https://api.spotify.com/v1/tracks/4DhbiXEuV7JxSR0wuqetTa,https://api.spotify.com/v1/audio-analysis/4DhbiXEuV7JxSR0wuqetTa,187173,4,Free Ride,1973
96,0.31,0.403,0,-13.664,1,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,audio_features,72Z17vmmeQKAg8bptWvpVG,spotify:track:72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/tracks/72Z17vmmeQKAg8bptWvpVG,https://api.spotify.com/v1/audio-analysis/72Z17vmmeQKAg8bptWvpVG,318027,4,Space Oddity,1973
97,0.626,0.565,9,-10.027,1,0.0271,0.124,0.0,0.0811,0.924,116.61,audio_features,6tunhVGD8C05MZNjSVIsjw,spotify:track:6tunhVGD8C05MZNjSVIsjw,https://api.spotify.com/v1/tracks/6tunhVGD8C05MZNjSVIsjw,https://api.spotify.com/v1/audio-analysis/6tunhVGD8C05MZNjSVIsjw,233507,4,It Never Rains in Southern California,1973
98,0.205,0.334,5,-10.765,1,0.0343,0.902,0.000346,0.133,0.354,171.317,audio_features,5aevDTsCqNLvxBMunqRRMN,spotify:track:5aevDTsCqNLvxBMunqRRMN,https://api.spotify.com/v1/tracks/5aevDTsCqNLvxBMunqRRMN,https://api.spotify.com/v1/audio-analysis/5aevDTsCqNLvxBMunqRRMN,147720,4,The Twelfth of Never,1973
99,0.817,0.405,10,-13.513,0,0.0811,0.451,0.0507,0.0468,0.898,121.467,audio_features,7MiLmLbwNoyf47xQ4TCVYp,spotify:track:7MiLmLbwNoyf47xQ4TCVYp,https://api.spotify.com/v1/tracks/7MiLmLbwNoyf47xQ4TCVYp,https://api.spotify.com/v1/audio-analysis/7MiLmLbwNoyf47xQ4TCVYp,419640,4,Papa Was a Rollin' Stone,1973
0,0.264,0.32,9,-11.716,1,0.0325,0.885,0.00141,0.134,0.171,138.108,audio_features,1vZTgn4JXWMahR8r99ug5H,spotify:track:1vZTgn4JXWMahR8r99ug5H,https://api.spotify.com/v1/tracks/1vZTgn4JXWMahR8r99ug5H,https://api.spotify.com/v1/audio-analysis/1vZTgn4JXWMahR8r99ug5H,211093,3,The Way We Were,1974
1,0.648,0.646,6,-8.201,1,0.0502,0.627,4.9e-06,0.247,0.812,99.975,audio_features,7pGMRy91RcQT9oHdPgYz3A,spotify:track:7pGMRy91RcQT9oHdPgYz3A,https://api.spotify.com/v1/tracks/7pGMRy91RcQT9oHdPgYz3A,https://api.spotify.com/v1/audio-analysis/7pGMRy91RcQT9oHdPgYz3A,208853,4,Seasons in the Sun,1974
2,0.496,0.563,4,-12.129,0,0.0337,0.000835,0.804,0.373,0.723,97.136,audio_features,5csdrJ0JtFn0qvwlvSh2EI,spotify:track:5csdrJ0JtFn0qvwlvSh2EI,https://api.spotify.com/v1/tracks/5csdrJ0JtFn0qvwlvSh2EI,https://api.spotify.com/v1/audio-analysis/5csdrJ0JtFn0qvwlvSh2EI,246267,4,Love's Theme,1974
3,0.731,0.804,11,-7.621,0,0.0473,0.172,0.00028,0.0685,0.957,107.383,audio_features,7GVUmCP00eSsqc4tzj1sDD,spotify:track:7GVUmCP00eSsqc4tzj1sDD,https://api.spotify.com/v1/tracks/7GVUmCP00eSsqc4tzj1sDD,https://api.spotify.com/v1/audio-analysis/7GVUmCP00eSsqc4tzj1sDD,205933,4,Come and Get Your Love,1974
4,0.776,0.794,6,-7.722,1,0.0723,0.133,2.35e-05,0.689,0.845,109.277,audio_features,0xqb2Euq1PAxKHBA36NUnx,spotify:track:0xqb2Euq1PAxKHBA36NUnx,https://api.spotify.com/v1/tracks/0xqb2Euq1PAxKHBA36NUnx,https://api.spotify.com/v1/audio-analysis/0xqb2Euq1PAxKHBA36NUnx,161813,4,Dancing Machine,1974
5,0.748,0.915,3,-5.23,1,0.0376,0.385,0.0585,0.0235,0.763,129.0,audio_features,2pX5qSgxQFwlrkjxph8fxb,spotify:track:2pX5qSgxQFwlrkjxph8fxb,https://api.spotify.com/v1/tracks/2pX5qSgxQFwlrkjxph8fxb,https://api.spotify.com/v1/audio-analysis/2pX5qSgxQFwlrkjxph8fxb,193920,4,The Loco-Motion,1974
6,0.654,0.925,7,-4.365,0,0.0268,0.0249,0.0022,0.0572,0.963,113.403,audio_features,50wtPW7qTqRCi78OxVn2ep,spotify:track:50wtPW7qTqRCi78OxVn2ep,https://api.spotify.com/v1/tracks/50wtPW7qTqRCi78OxVn2ep,https://api.spotify.com/v1/audio-analysis/50wtPW7qTqRCi78OxVn2ep,227160,4,TSOP (The Sound of Philadelphia),1974
7,0.698,0.526,0,-14.338,1,0.298,0.637,0.0,0.919,0.763,119.827,audio_features,3HiIBzaoBkOTLmRYkdsusv,spotify:track:3HiIBzaoBkOTLmRYkdsusv,https://api.spotify.com/v1/tracks/3HiIBzaoBkOTLmRYkdsusv,https://api.spotify.com/v1/audio-analysis/3HiIBzaoBkOTLmRYkdsusv,197733,4,The Streak,1974
8,0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642,audio_features,5Wj1rJnCLpMHdLaxsFtJLs,spotify:track:5Wj1rJnCLpMHdLaxsFtJLs,https://api.spotify.com/v1/tracks/5Wj1rJnCLpMHdLaxsFtJLs,https://api.spotify.com/v1/audio-analysis/5Wj1rJnCLpMHdLaxsFtJLs,322549,4,Bennie and the Jets,1974
9,0.634,0.428,9,-16.536,1,0.0471,0.344,0.00253,0.0997,0.61,120.161,audio_features,7Eq6uD4xcTs4Ddmyv6Ttjs,spotify:track:7Eq6uD4xcTs4Ddmyv6Ttjs,https://api.spotify.com/v1/tracks/7Eq6uD4xcTs4Ddmyv6Ttjs,https://api.spotify.com/v1/audio-analysis/7Eq6uD4xcTs4Ddmyv6Ttjs,171960,4,One Hell of a Woman,1974
10,0.664,0.634,2,-6.348,1,0.0349,0.683,3.34e-05,0.221,0.666,93.914,audio_features,7p6JQuZE1hxZx2oS1A7igH,spotify:track:7p6JQuZE1hxZx2oS1A7igH,https://api.spotify.com/v1/tracks/7p6JQuZE1hxZx2oS1A7igH,https://api.spotify.com/v1/audio-analysis/7p6JQuZE1hxZx2oS1A7igH,208467,4,Until You Come Back to Me (That's What I'm Gonna Do),1974
11,0.538,0.52,7,-11.063,0,0.737,0.308,0.0,0.214,0.551,180.274,audio_features,5uZm7EFtP5aoTJvx5gv9Xf,spotify:track:5uZm7EFtP5aoTJvx5gv9Xf,https://api.spotify.com/v1/tracks/5uZm7EFtP5aoTJvx5gv9Xf,https://api.spotify.com/v1/audio-analysis/5uZm7EFtP5aoTJvx5gv9Xf,174192,4,Jungle Boogie,1974
12,0.705,0.499,1,-7.969,1,0.0265,0.409,6.59e-05,0.103,0.391,98.686,audio_features,5VBcEJ4mtXTmVEJtc7hx2g,spotify:track:5VBcEJ4mtXTmVEJtc7hx2g,https://api.spotify.com/v1/tracks/5VBcEJ4mtXTmVEJtc7hx2g,https://api.spotify.com/v1/audio-analysis/5VBcEJ4mtXTmVEJtc7hx2g,229507,4,Midnight at the Oasis,1974
13,0.453,0.359,7,-8.567,1,0.0247,0.849,3.02e-05,0.137,0.178,76.015,audio_features,73GR50SgGV5hybgWDSFWtD,spotify:track:73GR50SgGV5hybgWDSFWtD,https://api.spotify.com/v1/tracks/73GR50SgGV5hybgWDSFWtD,https://api.spotify.com/v1/audio-analysis/73GR50SgGV5hybgWDSFWtD,288440,4,You Make Me Feel Brand New,1974
14,0.535,0.746,4,-5.644,0,0.275,0.304,0.0,0.359,0.648,109.994,audio_features,7po7c8LzxTZ0ybU41qT5gD,spotify:track:7po7c8LzxTZ0ybU41qT5gD,https://api.spotify.com/v1/tracks/7po7c8LzxTZ0ybU41qT5gD,https://api.spotify.com/v1/audio-analysis/7po7c8LzxTZ0ybU41qT5gD,215973,4,Show and Tell,1974
